id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
37983,4 06 2016,United Koreans in Japan,Iraqi Kurdistan,1,1,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37984,4 06 2016,S??pmi,Western Armenia,3,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37985,5 06 2016,Belgium,Norway,3,2,Friendly,Brussels,Belgium,FALSE
37986,5 06 2016,Central African Republic,Angola,3,0,African Cup of Nations qualification,Bangui,Central African Republic,FALSE
37987,5 06 2016,Comoros,Burkina Faso,0,1,African Cup of Nations qualification,Moroni,Comoros,FALSE
37988,5 06 2016,Czech Republic,South Korea,1,2,Friendly,Prague,Czech Republic,FALSE
37989,5 06 2016,Jamaica,Venezuela,0,1,Copa Am??rica,Chicago,United States,TRUE
37990,5 06 2016,Kenya,Congo,2,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE
37991,5 06 2016,Lesotho,Ethiopia,1,2,African Cup of Nations qualification,Maseru,Lesotho,FALSE
37992,5 06 2016,Liberia,Togo,2,2,African Cup of Nations qualification,Monrovia,Liberia,FALSE
37993,5 06 2016,Madagascar,DR Congo,1,6,African Cup of Nations qualification,Mahajanga,Madagascar,FALSE
37994,5 06 2016,Mauritius,Ghana,0,2,African Cup of Nations qualification,Mapou,Mauritius,FALSE
37995,5 06 2016,Mexico,Uruguay,3,1,Copa Am??rica,Glendale,United States,TRUE
37996,5 06 2016,Papua New Guinea,Samoa,8,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,FALSE
37997,5 06 2016,Russia,Serbia,1,1,Friendly,Monaco,Monaco,TRUE
37998,5 06 2016,Slovenia,Turkey,0,1,Friendly,Ljubljana,Slovenia,FALSE
37999,5 06 2016,Eswatini,Guinea,1,0,African Cup of Nations qualification,Lobamba,Eswatini,FALSE
38000,5 06 2016,Sweden,Wales,3,0,Friendly,Solna,Sweden,FALSE
38001,5 06 2016,Tahiti,New Caledonia,1,1,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
38002,5 06 2016,Thailand,Jordan,2,0,King's Cup,Bangkok,Thailand,FALSE
38003,5 06 2016,United Arab Emirates,Syria,0,1,King's Cup,Bangkok,Thailand,TRUE
38004,5 06 2016,Zimbabwe,Malawi,3,0,African Cup of Nations qualification,Harare,Zimbabwe,FALSE
38005,5 06 2016,Padania,Northern Cyprus,0,2,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
38006,5 06 2016,Abkhazia,Panjab,1,1,CONIFA World Football Cup,Suhkumi,Georgia,FALSE
38007,6 06 2016,Argentina,Chile,2,1,Copa Am??rica,Santa Clara,United States,TRUE
38008,6 06 2016,Burma,Hong Kong,3,0,Friendly,Rangoon,Burma,FALSE
38009,6 06 2016,Iceland,Liechtenstein,4,0,Friendly,Reykjav??k,Iceland,FALSE
38010,6 06 2016,Italy,Finland,2,0,Friendly,Verona,Italy,FALSE
38011,6 06 2016,Malaysia,East Timor,3,0,AFC Asian Cup qualification,Johor Bahru,Malaysia,FALSE
38012,6 06 2016,Panama,Bolivia,2,1,Copa Am??rica,Orlando,United States,TRUE
38013,6 06 2016,Poland,Lithuania,0,0,Friendly,Cracow,Poland,FALSE
38014,6 06 2016,Singapore,Vietnam,0,3,Friendly,Rangoon,Burma,TRUE
38015,7 06 2016,Australia,Greece,1,2,Friendly,Melbourne,Australia,FALSE
38016,7 06 2016,Bangladesh,Tajikistan,0,1,AFC Asian Cup qualification,Dhaka,Bangladesh,FALSE
38017,7 06 2016,Bulgaria,Denmark,0,4,Kirin Cup,Suita,Japan,TRUE
38018,7 06 2016,Cambodia,Chinese Taipei,2,0,AFC Asian Cup qualification,Phnom Penh,Cambodia,FALSE
38019,7 06 2016,Canada,Uzbekistan,2,1,Friendly,Bad Waltersdorf,Austria,TRUE
38020,7 06 2016,China PR,Kazakhstan,0,1,Friendly,Dalian,China PR,FALSE
38021,7 06 2016,Colombia,Paraguay,2,1,Copa Am??rica,Pasadena,United States,TRUE
38022,7 06 2016,Cura??ao,U.S. Virgin Islands,7,0,CFU Caribbean Cup qualification,Willemstad,Cura??ao,FALSE
38023,7 06 2016,Dominican Republic,French Guiana,2,1,CFU Caribbean Cup qualification,Santo Domingo,Dominican Republic,FALSE
38024,7 06 2016,India,Laos,6,1,AFC Asian Cup qualification,Guwahati,India,FALSE
38025,7 06 2016,Iran,Kyrgyzstan,6,0,Friendly,Teheran,Iran,FALSE
38026,7 06 2016,Japan,Bosnia and Herzegovina,1,2,Kirin Cup,Suita,Japan,FALSE
38027,7 06 2016,Spain,Georgia,0,1,Friendly,Getafe,Spain,FALSE
38028,7 06 2016,Saint Vincent and the Grenadines,Saint Kitts and Nevis,0,1,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE
38029,7 06 2016,United States,Costa Rica,4,0,Copa Am??rica,Chicago,United States,FALSE
38030,7 06 2016,Yemen,Maldives,2,0,AFC Asian Cup qualification,Doha,Qatar,TRUE
38031,8 06 2016,Brazil,Haiti,7,1,Copa Am??rica,Orlando,United States,TRUE
38032,8 06 2016,Ecuador,Peru,2,2,Copa Am??rica,Glendale,United States,TRUE
38033,8 06 2016,New Zealand,New Caledonia,1,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
38034,8 06 2016,Papua New Guinea,Solomon Islands,2,1,Oceania Nations Cup,Port Moresby,Papua New Guinea,FALSE
38035,8 06 2016,Portugal,Estonia,7,0,Friendly,Lisbon,Portugal,FALSE
38036,9 06 2016,Mexico,Jamaica,2,0,Copa Am??rica,Pasadena,United States,TRUE
38037,9 06 2016,Uruguay,Venezuela,0,1,Copa Am??rica,Philadelphia,United States,TRUE
38038,10 06 2016,Argentina,Panama,5,0,Copa Am??rica,Chicago,United States,TRUE
38039,10 06 2016,Chile,Bolivia,2,1,Copa Am??rica,Foxborough,United States,TRUE
38040,10 06 2016,France,Romania,2,1,UEFA Euro,Saint-Denis,France,FALSE
38041,11 06 2016,Albania,Switzerland,0,1,UEFA Euro,Lens,France,TRUE
38042,11 06 2016,Colombia,Costa Rica,2,3,Copa Am??rica,Houston,United States,TRUE
38043,11 06 2016,England,Russia,1,1,UEFA Euro,Marseille,France,TRUE
38044,11 06 2016,Papua New Guinea,New Zealand,0,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,FALSE
38045,11 06 2016,Seychelles,Madagascar,0,1,COSAFA Cup,Windhoek,Namibia,TRUE
38046,11 06 2016,United States,Paraguay,1,0,Copa Am??rica,Philadelphia,United States,FALSE
38047,11 06 2016,Wales,Slovakia,2,1,UEFA Euro,Bordeaux,France,TRUE
38048,11 06 2016,Zimbabwe,Eswatini,2,2,COSAFA Cup,Windhoek,Namibia,TRUE
38049,12 06 2016,Benin,Equatorial Guinea,2,1,African Cup of Nations qualification,Cotonou,Benin,FALSE
38050,12 06 2016,Brazil,Peru,0,1,Copa Am??rica,Foxborough,United States,TRUE
38051,12 06 2016,Ecuador,Haiti,4,0,Copa Am??rica,East Rutherford,United States,TRUE
38052,12 06 2016,Germany,Ukraine,2,0,UEFA Euro,Villeneuve-d'Ascq,France,TRUE
38053,12 06 2016,Lesotho,Mauritius,3,0,COSAFA Cup,Windhoek,Namibia,TRUE
38054,12 06 2016,Malawi,Angola,3,0,COSAFA Cup,Windhoek,Namibia,TRUE
38055,12 06 2016,Poland,Northern Ireland,1,0,UEFA Euro,Nice,France,TRUE
38056,12 06 2016,Turkey,Croatia,0,1,UEFA Euro,Paris,France,TRUE
38057,13 06 2016,Belgium,Italy,0,2,UEFA Euro,Lyon,France,TRUE
38058,13 06 2016,Republic of Ireland,Sweden,1,1,UEFA Euro,Saint-Denis,France,TRUE
38059,13 06 2016,Madagascar,Zimbabwe,0,0,COSAFA Cup,Windhoek,Namibia,TRUE
38060,13 06 2016,Mexico,Venezuela,1,1,Copa Am??rica,Houston,United States,TRUE
38061,13 06 2016,Spain,Czech Republic,1,0,UEFA Euro,Toulouse,France,TRUE
38062,13 06 2016,Eswatini,Seychelles,4,0,COSAFA Cup,Windhoek,Namibia,TRUE
38063,13 06 2016,Uruguay,Jamaica,3,0,Copa Am??rica,Santa Clara,United States,TRUE
38064,14 06 2016,Angola,Lesotho,0,2,COSAFA Cup,Windhoek,Namibia,TRUE
38065,14 06 2016,Argentina,Bolivia,3,0,Copa Am??rica,Seattle,United States,TRUE
38066,14 06 2016,Austria,Hungary,0,2,UEFA Euro,Bordeaux,France,TRUE
38067,14 06 2016,Chile,Panama,4,2,Copa Am??rica,Philadelphia,United States,TRUE
38068,14 06 2016,Mauritius,Malawi,0,1,COSAFA Cup,Windhoek,Namibia,TRUE
38069,14 06 2016,Portugal,Iceland,1,1,UEFA Euro,Saint-??tienne,France,TRUE
38070,15 06 2016,France,Albania,2,0,UEFA Euro,Marseille,France,FALSE
38071,15 06 2016,Romania,Switzerland,1,1,UEFA Euro,Paris,France,TRUE
38072,15 06 2016,Russia,Slovakia,1,2,UEFA Euro,Villeneuve-d'Ascq,France,TRUE
38073,15 06 2016,Eswatini,Madagascar,1,0,COSAFA Cup,Windhoek,Namibia,TRUE
38074,15 06 2016,Zimbabwe,Seychelles,5,0,COSAFA Cup,Windhoek,Namibia,TRUE
38075,16 06 2016,Angola,Mauritius,0,2,COSAFA Cup,Windhoek,Namibia,TRUE
38076,16 06 2016,England,Wales,2,1,UEFA Euro,Lens,France,TRUE
38077,16 06 2016,Germany,Poland,0,0,UEFA Euro,Saint-Denis,France,TRUE
38078,16 06 2016,Malawi,Lesotho,0,1,COSAFA Cup,Windhoek,Namibia,TRUE
38079,16 06 2016,Ukraine,Northern Ireland,0,2,UEFA Euro,Lyon,France,TRUE
38080,16 06 2016,United States,Ecuador,2,1,Copa Am??rica,Seattle,United States,FALSE
38081,17 06 2016,Czech Republic,Croatia,2,2,UEFA Euro,Saint-??tienne,France,TRUE
38082,17 06 2016,Italy,Sweden,1,0,UEFA Euro,Toulouse,France,TRUE
38083,17 06 2016,Peru,Colombia,0,0,Copa Am??rica,East Rutherford,United States,TRUE
38084,17 06 2016,Spain,Turkey,3,0,UEFA Euro,Nice,France,TRUE
38085,18 06 2016,Argentina,Venezuela,4,1,Copa Am??rica,Foxborough,United States,TRUE
38086,18 06 2016,Belgium,Republic of Ireland,3,0,UEFA Euro,Bordeaux,France,TRUE
38087,18 06 2016,Iceland,Hungary,1,1,UEFA Euro,Marseille,France,TRUE
38088,18 06 2016,Mexico,Chile,0,7,Copa Am??rica,Santa Clara,United States,TRUE
38089,18 06 2016,Namibia,Botswana,1,1,COSAFA Cup,Windhoek,Namibia,FALSE
38090,18 06 2016,Portugal,Austria,0,0,UEFA Euro,Lyon,France,TRUE
38091,18 06 2016,South Africa,Lesotho,1,1,COSAFA Cup,Windhoek,Namibia,TRUE
38092,19 06 2016,DR Congo,Mozambique,1,0,COSAFA Cup,Windhoek,Namibia,TRUE
38093,19 06 2016,France,Switzerland,0,0,UEFA Euro,Villeneuve-d'Ascq,France,FALSE
38094,19 06 2016,French Guiana,Bermuda,3,0,CFU Caribbean Cup qualification,Cayenne,French Guiana,FALSE
38095,19 06 2016,Romania,Albania,0,1,UEFA Euro,Lyon,France,TRUE
38096,19 06 2016,Zambia,Eswatini,0,0,COSAFA Cup,Windhoek,Namibia,TRUE
38097,20 06 2016,Russia,Wales,0,3,UEFA Euro,Toulouse,France,TRUE
38098,20 06 2016,Slovakia,England,0,0,UEFA Euro,Saint-??tienne,France,TRUE
38099,21 06 2016,Croatia,Spain,2,1,UEFA Euro,Bordeaux,France,TRUE
38100,21 06 2016,Czech Republic,Turkey,0,2,UEFA Euro,Lens,France,TRUE
38101,21 06 2016,Lesotho,Zambia,2,3,COSAFA Cup,Windhoek,Namibia,TRUE
38102,21 06 2016,Namibia,Mozambique,3,0,COSAFA Cup,Windhoek,Namibia,FALSE
38103,21 06 2016,Northern Ireland,Germany,0,1,UEFA Euro,Paris,France,TRUE
38104,21 06 2016,Ukraine,Poland,0,1,UEFA Euro,Marseille,France,TRUE
38105,21 06 2016,United States,Argentina,0,4,Copa Am??rica,Houston,United States,FALSE
38106,22 06 2016,Botswana,DR Congo,0,0,COSAFA Cup,Windhoek,Namibia,TRUE
38107,22 06 2016,Colombia,Chile,0,2,Copa Am??rica,Chicago,United States,TRUE
38108,22 06 2016,Hungary,Portugal,3,3,UEFA Euro,Lyon,France,TRUE
38109,22 06 2016,Iceland,Austria,2,1,UEFA Euro,Saint-Denis,France,TRUE
38110,22 06 2016,Italy,Republic of Ireland,0,1,UEFA Euro,Villeneuve-d'Ascq,France,TRUE
38111,22 06 2016,New Caledonia,Malaysia,1,2,Friendly,Noum??a,New Caledonia,FALSE
38112,22 06 2016,South Africa,Eswatini,5,1,COSAFA Cup,Windhoek,Namibia,TRUE
38113,22 06 2016,Sweden,Belgium,0,1,UEFA Euro,Nice,France,TRUE
38114,24 06 2016,Namibia,Zambia,1,0,COSAFA Cup,Windhoek,Namibia,FALSE
38115,25 06 2016,Croatia,Portugal,0,1,UEFA Euro,Lens,France,TRUE
38116,25 06 2016,South Africa,Botswana,3,2,COSAFA Cup,Windhoek,Namibia,TRUE
38117,25 06 2016,Eswatini,DR Congo,1,0,COSAFA Cup,Windhoek,Namibia,TRUE
38118,25 06 2016,Switzerland,Poland,1,1,UEFA Euro,Saint-??tienne,France,TRUE
38119,25 06 2016,United States,Colombia,0,1,Copa Am??rica,Glendale,United States,FALSE
38120,25 06 2016,Wales,Northern Ireland,1,0,UEFA Euro,Paris,France,TRUE
38121,26 06 2016,Argentina,Chile,0,0,Copa Am??rica,East Rutherford,United States,TRUE
38122,26 06 2016,Fiji,Malaysia,1,1,Friendly,Nadi,Fiji,FALSE
38123,26 06 2016,France,Republic of Ireland,2,1,UEFA Euro,Lyon,France,FALSE
38124,26 06 2016,Germany,Slovakia,3,0,UEFA Euro,Villeneuve-d'Ascq,France,TRUE
38125,26 06 2016,Hungary,Belgium,0,4,UEFA Euro,Toulouse,France,TRUE
38126,27 06 2016,England,Iceland,1,2,UEFA Euro,Nice,France,TRUE
38127,27 06 2016,Italy,Spain,2,0,UEFA Euro,Saint-Denis,France,TRUE
38128,30 06 2016,Macau,Mongolia,2,2,EAFF Championship,Dededo,Guam,TRUE
38129,30 06 2016,Poland,Portugal,1,1,UEFA Euro,Marseille,France,TRUE
38130,1 07 2016,Wales,Belgium,3,1,UEFA Euro,Villeneuve-d'Ascq,France,TRUE
38131,2 07 2016,Germany,Italy,1,1,UEFA Euro,Bordeaux,France,TRUE
38132,2 07 2016,Mongolia,Chinese Taipei,0,2,EAFF Championship,Dededo,Guam,TRUE
38133,2 07 2016,Northern Mariana Islands,Macau,1,3,EAFF Championship,Dededo,Guam,TRUE
38134,3 07 2016,France,Iceland,5,2,UEFA Euro,Saint-Denis,France,FALSE
38135,4 07 2016,Northern Mariana Islands,Mongolia,0,8,EAFF Championship,Dededo,Guam,TRUE
38136,6 07 2016,Portugal,Wales,2,0,UEFA Euro,Lyon,France,TRUE
38137,7 07 2016,France,Germany,2,0,UEFA Euro,Marseille,France,FALSE
38138,10 07 2016,France,Portugal,0,1,UEFA Euro,Saint-Denis,France,FALSE
38139,24 07 2016,Uzbekistan,Iraq,2,1,Friendly,Tashkent,Uzbekistan,FALSE
38140,28 07 2016,Cambodia,Singapore,2,1,Friendly,Phnom Penh,Cambodia,FALSE
38141,8 08 2016,Oman,Turkmenistan,1,0,Friendly,Muscat,Oman,FALSE
38142,8 08 2016,Qatar,Iraq,2,1,Friendly,Doha,Qatar,FALSE
38143,13 08 2016,Bhutan,India,0,3,Friendly,Thimphu,Bhutan,FALSE
38144,18 08 2016,Jordan,Qatar,2,3,Friendly,Lucerne,Switzerland,TRUE
38145,21 08 2016,Iraq,North Korea,1,1,Friendly,Paroi,Malaysia,TRUE
38146,24 08 2016,Honduras,Nicaragua,1,0,Friendly,San Pedro Sula,Honduras,FALSE
38147,24 08 2016,North Korea,United Arab Emirates,2,0,Friendly,Shanghai,China PR,TRUE
38148,24 08 2016,Saudi Arabia,Laos,4,0,Friendly,Doha,Qatar,TRUE
38149,24 08 2016,Uzbekistan,Burkina Faso,1,0,Friendly,Tashkent,Uzbekistan,FALSE
38150,25 08 2016,Barawa,Tamil Eelam,0,5,World Unity Cup,London,England,FALSE
38151,26 08 2016,Barawa,Chagos Islands,2,3,World Unity Cup,London,England,FALSE
38152,27 08 2016,Tajikistan,Syria,0,0,Friendly,Khujand,Tajikistan,FALSE
38153,27 08 2016,Chagos Islands,Tamil Eelam,1,5,World Unity Cup,London,England,TRUE
38154,28 08 2016,Dominican Republic,Puerto Rico,5,0,Friendly,San Crist??bal,Dominican Republic,FALSE
38155,28 08 2016,Chagos Islands,Tamil Eelam,1,5,World Unity Cup,London,England,TRUE
38156,30 08 2016,Egypt,Guinea,1,1,Friendly,Alexandria,Egypt,FALSE
38157,30 08 2016,Kyrgyzstan,Kazakhstan,2,0,Friendly,Bishkek,Kyrgyzstan,FALSE
38158,30 08 2016,Uganda,Kenya,0,0,Friendly,Kampala,Uganda,FALSE
38159,31 08 2016,Albania,Morocco,0,0,Friendly,Shkod??r,Albania,FALSE
38160,31 08 2016,Czech Republic,Armenia,3,0,Friendly,Mlad?? Boleslav,Czech Republic,FALSE
38161,31 08 2016,Denmark,Liechtenstein,5,0,Friendly,Horsens,Denmark,FALSE
38162,31 08 2016,Estonia,Malta,1,1,Friendly,P??rnu,Estonia,FALSE
38163,31 08 2016,Germany,Finland,2,0,Friendly,M??nchengladbach,Germany,FALSE
38164,31 08 2016,Republic of Ireland,Oman,4,0,Friendly,Dublin,Republic of Ireland,FALSE
38165,31 08 2016,Lebanon,Jordan,1,1,Friendly,Beirut,Lebanon,FALSE
38166,31 08 2016,Norway,Belarus,0,1,Friendly,Oslo,Norway,FALSE
38167,31 08 2016,Turkey,Russia,0,0,Friendly,Antalya,Turkey,FALSE
38168,1 09 2016,Argentina,Uruguay,1,0,FIFA World Cup qualification,Mendoza,Argentina,FALSE
38169,1 09 2016,Australia,Iraq,2,0,FIFA World Cup qualification,Perth,Australia,FALSE
38170,1 09 2016,Bahrain,Singapore,3,1,Friendly,Riffa,Bahrain,FALSE
38171,1 09 2016,Belgium,Spain,0,2,Friendly,Brussels,Belgium,FALSE
38172,1 09 2016,Bolivia,Peru,0,3,FIFA World Cup qualification,La Paz,Bolivia,FALSE
38173,1 09 2016,Colombia,Venezuela,2,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
38174,1 09 2016,Ecuador,Brazil,0,3,FIFA World Cup qualification,Quito,Ecuador,FALSE
38175,1 09 2016,Hong Kong,Cambodia,4,2,Friendly,Kowloon,Hong Kong,FALSE
38176,1 09 2016,Iran,Qatar,2,0,FIFA World Cup qualification,Teheran,Iran,FALSE
38177,1 09 2016,Italy,France,1,3,Friendly,Bari,Italy,FALSE
38178,1 09 2016,Japan,United Arab Emirates,1,2,FIFA World Cup qualification,Saitama,Japan,FALSE
38179,1 09 2016,South Korea,China PR,3,2,FIFA World Cup qualification,Seoul,South Korea,FALSE
38180,1 09 2016,Maldives,Bangladesh,5,0,Friendly,Mal??,Maldives,FALSE
38181,1 09 2016,Netherlands,Greece,1,2,Friendly,Eindhoven,Netherlands,FALSE
38182,1 09 2016,Paraguay,Chile,2,1,FIFA World Cup qualification,Asunci??n,Paraguay,FALSE
38183,1 09 2016,Portugal,Gibraltar,5,0,Friendly,Porto,Portugal,FALSE
38184,1 09 2016,Saudi Arabia,Thailand,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
38185,1 09 2016,Uzbekistan,Syria,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
38186,2 09 2016,El Salvador,Mexico,1,3,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
38187,2 09 2016,Haiti,Costa Rica,0,1,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
38188,2 09 2016,Honduras,Canada,2,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
38189,2 09 2016,Latvia,Luxembourg,3,1,Friendly,Riga,Latvia,FALSE
38190,2 09 2016,Panama,Jamaica,2,0,FIFA World Cup qualification,Panama City,Panama,FALSE
38191,2 09 2016,South Africa,Mauritania,1,1,African Cup of Nations qualification,Nelspruit,South Africa,FALSE
38192,2 09 2016,Saint Vincent and the Grenadines,United States,0,6,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE
38193,2 09 2016,Sudan,Gabon,1,2,Friendly,Khartoum,Sudan,FALSE
38194,2 09 2016,Trinidad and Tobago,Guatemala,2,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
38195,3 09 2016,Angola,Madagascar,1,1,African Cup of Nations qualification,Luanda,Angola,FALSE
38196,3 09 2016,Cameroon,Gambia,2,0,African Cup of Nations qualification,Limbe,Cameroon,FALSE
38197,3 09 2016,Cape Verde,Libya,0,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
38198,3 09 2016,Ethiopia,Seychelles,2,1,African Cup of Nations qualification,Hawassa,Ethiopia,FALSE
38199,3 09 2016,Ghana,Rwanda,1,1,African Cup of Nations qualification,Accra,Ghana,FALSE
38200,3 09 2016,India,Puerto Rico,4,1,Friendly,Bombay,India,FALSE
38201,3 09 2016,Ivory Coast,Sierra Leone,1,1,African Cup of Nations qualification,Bouak??,Ivory Coast,FALSE
38202,3 09 2016,Mozambique,Mauritius,1,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE
38203,3 09 2016,Nigeria,Tanzania,1,0,African Cup of Nations qualification,Uyo,Nigeria,FALSE
38204,3 09 2016,Senegal,Namibia,2,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
38205,4 09 2016,Algeria,Lesotho,6,0,African Cup of Nations qualification,Blida,Algeria,FALSE
38206,4 09 2016,Bahrain,Jordan,0,0,Friendly,Isa Town,Bahrain,FALSE
38207,4 09 2016,Burkina Faso,Botswana,2,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE
38208,4 09 2016,Congo,Guinea-Bissau,1,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE
38209,4 09 2016,DR Congo,Central African Republic,4,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
38210,4 09 2016,Czech Republic,Northern Ireland,0,0,FIFA World Cup qualification,Prague,Czech Republic,FALSE
38211,4 09 2016,Denmark,Armenia,1,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
38212,4 09 2016,Equatorial Guinea,South Sudan,4,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
38213,4 09 2016,Kazakhstan,Poland,2,2,FIFA World Cup qualification,Astana,Kazakhstan,FALSE
38214,4 09 2016,Lithuania,Slovenia,2,2,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
38215,4 09 2016,Malawi,Eswatini,1,0,African Cup of Nations qualification,Blantyre,Malawi,FALSE
38216,4 09 2016,Malta,Scotland,1,5,FIFA World Cup qualification,Attard,Malta,FALSE
38217,4 09 2016,Norway,Germany,0,3,FIFA World Cup qualification,Oslo,Norway,FALSE
38218,4 09 2016,Romania,Montenegro,1,1,FIFA World Cup qualification,Cluj,Romania,FALSE
38219,4 09 2016,San Marino,Azerbaijan,0,1,FIFA World Cup qualification,Serravalle,San Marino,FALSE
38220,4 09 2016,Slovakia,England,0,1,FIFA World Cup qualification,Trnava,Slovakia,FALSE
38221,4 09 2016,Tunisia,Liberia,4,1,African Cup of Nations qualification,Monastir,Tunisia,FALSE
38222,4 09 2016,Uganda,Comoros,1,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
38223,4 09 2016,Zambia,Kenya,1,1,African Cup of Nations qualification,Ndola,Zambia,FALSE
38224,5 09 2016,Albania,North Macedonia,2,1,FIFA World Cup qualification,Shkod??r,Albania,FALSE
38225,5 09 2016,Croatia,Turkey,1,1,FIFA World Cup qualification,Zagreb,Croatia,FALSE
38226,5 09 2016,Finland,Kosovo,1,1,FIFA World Cup qualification,Turku,Finland,FALSE
38227,5 09 2016,Georgia,Austria,1,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
38228,5 09 2016,Israel,Italy,1,3,FIFA World Cup qualification,Haifa,Israel,FALSE
38229,5 09 2016,Lebanon,Afghanistan,2,0,Friendly,Beirut,Lebanon,FALSE
38230,5 09 2016,Serbia,Republic of Ireland,2,2,FIFA World Cup qualification,Belgrade,Serbia,FALSE
38231,5 09 2016,Spain,Liechtenstein,8,0,FIFA World Cup qualification,Le??n,Spain,FALSE
38232,5 09 2016,Ukraine,Iceland,1,1,FIFA World Cup qualification,Ky??v,Ukraine,FALSE
38233,5 09 2016,Wales,Moldova,4,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
38234,6 09 2016,Andorra,Latvia,0,1,FIFA World Cup qualification,Sant Juli?? de L??ria,Andorra,FALSE
38235,6 09 2016,Bangladesh,Bhutan,0,0,AFC Asian Cup qualification,Dhaka,Bangladesh,FALSE
38236,6 09 2016,Belarus,France,0,0,FIFA World Cup qualification,Barysaw,Belarus,FALSE
38237,6 09 2016,Bosnia and Herzegovina,Estonia,5,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
38238,6 09 2016,Brazil,Colombia,2,1,FIFA World Cup qualification,Manaus,Brazil,FALSE
38239,6 09 2016,Bulgaria,Luxembourg,4,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
38240,6 09 2016,Cameroon,Gabon,2,1,Friendly,Limbe,Cameroon,FALSE
38241,6 09 2016,Canada,El Salvador,3,1,FIFA World Cup qualification,Vancouver,Canada,FALSE
38242,6 09 2016,Chile,Bolivia,3,0,FIFA World Cup qualification,Santiago,Chile,FALSE
38243,6 09 2016,China PR,Iran,0,0,FIFA World Cup qualification,Shenyang,China PR,FALSE
38244,6 09 2016,Costa Rica,Panama,3,1,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
38245,6 09 2016,Cyprus,Belgium,0,3,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
38246,6 09 2016,Faroe Islands,Hungary,0,0,FIFA World Cup qualification,T??rshavn,Faroe Islands,FALSE
38247,6 09 2016,Gibraltar,Greece,1,4,FIFA World Cup qualification,Faro,Portugal,TRUE
38248,6 09 2016,Indonesia,Malaysia,3,0,Friendly,Surakarta,Indonesia,FALSE
38249,6 09 2016,Iraq,Saudi Arabia,1,2,FIFA World Cup qualification,Shah Alam,Malaysia,TRUE
38250,6 09 2016,Jamaica,Haiti,0,2,FIFA World Cup qualification,Kingston,Jamaica,FALSE
